artificial_bed_id,code,element_ID,system_ID,element_general_type,sys_gs_category,period,climate,underlying_ft,overlying_ft
898,S-N-m,433,4,channel,sandy system,Permian,icehouse,S,S
900,S-N-x,424,4,channel,sandy system,Permian,icehouse,M,S
901,S-N-m,424,4,channel,sandy system,Permian,icehouse,S,M
902,S-N-l,424,4,channel,sandy system,Permian,icehouse,M,M
903,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,M
904,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,S
905,S-N-m,424,4,channel,sandy system,Permian,icehouse,S,S
906,S-N-m,424,4,channel,sandy system,Permian,icehouse,S,S
907,S-N-m,424,4,channel,sandy system,Permian,icehouse,S,S
908,S-N-x,424,4,channel,sandy system,Permian,icehouse,S,S
909,S-N-x,424,4,channel,sandy system,Permian,icehouse,S,S
910,S-N-m,424,4,channel,sandy system,Permian,icehouse,S,M
911,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,M
912,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,M
913,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,M
914,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,S
915,S-N-x,424,4,channel,sandy system,Permian,icehouse,S,S
916,S-N-x,428,4,channel,sandy system,Permian,icehouse,S,S
917,S-F-x,428,4,channel,sandy system,Permian,icehouse,S,S
918,S-N-x,428,4,channel,sandy system,Permian,icehouse,S,S
919,S-N-x,428,4,channel,sandy system,Permian,icehouse,S,M
920,S-F-x,430,4,channel,sandy system,Permian,icehouse,M,S
921,S-N-m,430,4,channel,sandy system,Permian,icehouse,S,S
922,S-N-m,430,4,channel,sandy system,Permian,icehouse,S,S
923,S-N-m,430,4,channel,sandy system,Permian,icehouse,S,M
924,S-N-x,430,4,channel,sandy system,Permian,icehouse,M,S
926,S-N-m,430,4,channel,sandy system,Permian,icehouse,S,S
927,S-N-m,430,4,channel,sandy system,Permian,icehouse,S,S
928,S-N-m,430,4,channel,sandy system,Permian,icehouse,S,S
929,S-N-m,430,4,channel,sandy system,Permian,icehouse,S,S
930,S-N-m,430,4,channel,sandy system,Permian,icehouse,S,S
931,S-N-m,430,4,channel,sandy system,Permian,icehouse,S,M
932,S-N-x,432,4,channel,sandy system,Permian,icehouse,M,S
933,S-N-m,432,4,channel,sandy system,Permian,icehouse,S,S
934,S-N-m,432,4,channel,sandy system,Permian,icehouse,S,S
935,S-N-m,432,4,channel,sandy system,Permian,icehouse,S,S
937,S-N-x,432,4,channel,sandy system,Permian,icehouse,S,S
938,S-N-x,432,4,channel,sandy system,Permian,icehouse,S,M
939,S-N-m,432,4,channel,sandy system,Permian,icehouse,M,S
941,S-N-m,432,4,channel,sandy system,Permian,icehouse,S,S
942,S-N-m,432,4,channel,sandy system,Permian,icehouse,S,S
943,S-N-m,432,4,channel,sandy system,Permian,icehouse,S,S
945,S-N-x,432,4,channel,sandy system,Permian,icehouse,M,M
946,S-N-x,433,4,channel,sandy system,Permian,icehouse,M,S
947,S-N-x,433,4,channel,sandy system,Permian,icehouse,S,S
948,S-N-m,433,4,channel,sandy system,Permian,icehouse,S,S
950,S-N-x,433,4,channel,sandy system,Permian,icehouse,S,S
951,S-N-m,433,4,channel,sandy system,Permian,icehouse,S,S
952,S-F-x,433,4,channel,sandy system,Permian,icehouse,S,M
953,S-N-m,424,4,channel,sandy system,Permian,icehouse,S,M
954,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,S
955,S-N-m,424,4,channel,sandy system,Permian,icehouse,S,S
956,S-N-x,424,4,channel,sandy system,Permian,icehouse,S,M
957,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,S
958,S-N-x,424,4,channel,sandy system,Permian,icehouse,S,M
959,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,M
960,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,M
962,S-N-x,424,4,channel,sandy system,Permian,icehouse,S,M
963,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,M
964,S-N-m,424,4,channel,sandy system,Permian,icehouse,M,M
965,S-N-x,424,4,channel,sandy system,Permian,icehouse,M,S
966,S-N-x,428,4,channel,sandy system,Permian,icehouse,S,M
967,S-N-x,428,4,channel,sandy system,Permian,icehouse,M,S
968,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,M
969,S-N-x,428,4,channel,sandy system,Permian,icehouse,M,M
970,S-N-m,428,4,channel,sandy system,Permian,icehouse,M,S
971,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
972,S-N-x,428,4,channel,sandy system,Permian,icehouse,S,S
974,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,M
975,S-N-m,428,4,channel,sandy system,Permian,icehouse,M,M
976,S-N-x,428,4,channel,sandy system,Permian,icehouse,M,S
977,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
978,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
979,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,M
980,S-N-x,428,4,channel,sandy system,Permian,icehouse,M,M
981,S-N-m,428,4,channel,sandy system,Permian,icehouse,M,M
982,S-N-m,428,4,channel,sandy system,Permian,icehouse,M,S
983,S-N-x,428,4,channel,sandy system,Permian,icehouse,S,S
984,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
985,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,M
986,S-N-m,428,4,channel,sandy system,Permian,icehouse,M,M
987,S-N-m,428,4,channel,sandy system,Permian,icehouse,M,M
988,S-N-m,428,4,channel,sandy system,Permian,icehouse,M,M
989,S-N-l,428,4,channel,sandy system,Permian,icehouse,M,M
990,S-N-m,428,4,channel,sandy system,Permian,icehouse,M,S
991,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
992,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
993,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
994,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
995,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
996,S-N-l,428,4,channel,sandy system,Permian,icehouse,S,S
997,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
998,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,S
999,S-N-m,428,4,channel,sandy system,Permian,icehouse,S,M
1025,S-N-x,432,4,channel,sandy system,Permian,icehouse,M,S
1026,S-N-x,432,4,channel,sandy system,Permian,icehouse,S,S
1027,S-N-x,432,4,channel,sandy system,Permian,icehouse,S,M
1141,S-N-l,682,10,levee,gravelly system,Cretaceous,greenhouse,M,M
1166,S-N-m,684,10,levee,gravelly system,Cretaceous,greenhouse,M,M
1203,S-N-m,684,10,levee,gravelly system,Cretaceous,greenhouse,M,M
1204,S-N-m,684,10,levee,gravelly system,Cretaceous,greenhouse,M,M
1318,S-N-m,746,11,channel,sandy system,Quaternary,icehouse,M,M
1319,S-N-m,746,11,channel,sandy system,Quaternary,icehouse,M,M
1320,S-N-m,746,11,channel,sandy system,Quaternary,icehouse,M,unknown
1324,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,unknown,S
1325,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1326,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1327,S-N-x,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1328,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1329,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1330,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1331,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1332,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1333,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1334,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1335,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1336,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1337,S-N-m,1228,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1338,S-N-x,1228,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1339,S-N-x,1229,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1340,S-N-m,1229,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1341,S-N-x,1229,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1342,S-N-m,1229,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1343,S-N-x,1229,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1344,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1345,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1346,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1347,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1348,S-F-x,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1349,S-N-x,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1350,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1351,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1352,S-N-x,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1353,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1354,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1355,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1356,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1357,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1358,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1359,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1360,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1361,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1362,S-N-m,1230,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1363,S-N-x,1231,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1364,S-N-x,1231,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1365,S-N-m,1231,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1366,S-N-m,1231,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1367,S-N-m,1231,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1368,S-N-m,1231,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1369,S-N-m,1231,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1370,S-N-x,1231,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1376,S-N-m,1232,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1377,S-N-m,1232,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1378,S-N-l,1232,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1379,S-N-x,1232,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1380,S-N-x,1232,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1381,S-N-x,1233,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1382,S-N-m,1233,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1383,S-N-x,1233,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1384,S-N-x,1233,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1385,S-N-x,1233,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1386,S-N-m,1233,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1387,S-N-m,1233,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1388,S-N-m,1233,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1389,S-N-x,1234,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1390,S-N-m,1234,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1391,S-N-m,1234,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1392,S-N-m,1234,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1393,S-N-l,1234,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1394,S-N-l,1234,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1395,S-N-m,1234,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1396,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1397,S-N-x,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1398,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1399,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1400,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1401,S-N-x,1235,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1402,S-N-x,1235,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1403,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1404,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1405,S-N-x,1235,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1406,S-N-l,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1407,S-N-x,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1408,S-N-x,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1409,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1410,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1411,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1412,S-N-m,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1413,S-N-l,1235,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1414,S-N-m,1236,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1415,S-N-m,1236,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1416,S-N-m,1236,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1417,S-N-m,1236,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1418,S-N-m,1236,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1419,S-N-m,1236,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1420,S-N-x,1236,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1421,S-N-m,1236,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1422,S-N-x,1236,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1426,S-N-m,1238,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1427,S-N-m,1238,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1428,S-N-m,1239,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1429,S-N-m,1239,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1430,S-N-m,1239,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1431,S-N-m,1239,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1432,S-N-m,1239,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1433,S-N-m,1239,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1434,S-N-m,1239,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1435,S-N-l,1239,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1436,S-N-m,1239,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1437,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1438,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1439,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1440,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1441,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1442,S-F-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1443,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1444,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1445,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1446,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1447,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1448,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1449,S-N-m,1240,14,terminal deposit,sandy system,Quaternary,icehouse,S,M
1458,S-F-x,1241,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1459,S-F-x,1241,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1460,S-N-m,1241,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1461,S-F-x,1241,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1462,S-N-x,1241,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1463,S-N-x,1241,14,terminal deposit,sandy system,Quaternary,icehouse,M,M
1464,S-N-m,1242,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1465,S-N-m,1242,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1466,S-N-m,1242,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1467,S-N-m,1242,14,terminal deposit,sandy system,Quaternary,icehouse,S,S
1468,S-N-m,1242,14,terminal deposit,sandy system,Quaternary,icehouse,M,S
1469,G-N-m,1271,10,channel,gravelly system,Cretaceous,greenhouse,unknown,S
1470,S-N-m,1280,10,channel,gravelly system,Cretaceous,greenhouse,G,M
1471,S-N-m,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1472,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1473,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1474,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1475,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1476,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1477,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1478,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1479,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1480,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1481,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1482,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1483,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1484,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1485,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1486,S-N-l,1280,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1487,S-N-m,1281,10,channel,gravelly system,Cretaceous,greenhouse,M,S
1488,S-N-l,1281,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1489,S-N-l,1281,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1490,S-N-l,1281,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1491,S-N-l,1281,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1492,S-N-m,1281,10,channel,gravelly system,Cretaceous,greenhouse,M,G
1493,G-N-m,1282,10,channel,gravelly system,Cretaceous,greenhouse,S,G
1498,G-N-m,1296,10,channel,gravelly system,Cretaceous,greenhouse,M,G
1499,G-N-m,1299,10,channel,gravelly system,Cretaceous,greenhouse,G,unknown
1500,S-N-l,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1501,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1502,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1503,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1504,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1505,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1506,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1507,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1508,S-N-l,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1509,S-N-l,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1510,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1511,G-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,S
1512,S-N-l,1298,10,channel,gravelly system,Cretaceous,greenhouse,G,M
1513,S-N-l,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1514,S-N-l,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1515,S-N-l,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1516,S-N-l,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1517,S-N-l,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1518,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1519,G-N-m,1291,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1520,G-N-m,1294,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1521,S-N-m,1298,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1527,S-N-m,1297,10,channel,gravelly system,Cretaceous,greenhouse,G,G
1528,G-N-m,1297,10,channel,gravelly system,Cretaceous,greenhouse,S,G
1529,G-N-m,1297,10,channel,gravelly system,Cretaceous,greenhouse,G,unknown
1530,G-N-m,1273,10,channel,gravelly system,Cretaceous,greenhouse,unknown,M
1531,S-N-m,1274,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1532,G-N-m,1277,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1533,S-N-l,1285,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1534,S-N-l,1285,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1535,S-N-l,1285,10,channel,gravelly system,Cretaceous,greenhouse,M,M
1538,G-N-m,1299,10,channel,gravelly system,Cretaceous,greenhouse,S,unknown
1539,S-N-m,1303,15,channel,gravelly-sand system,Paleogene,greenhouse,M,S
1540,S-N-l,1334,15,channel,gravelly-sand system,Paleogene,greenhouse,S,M
1541,G-N-m,1324,15,channel,gravelly-sand system,Paleogene,greenhouse,M,S
1542,S-N-m,1324,15,channel,gravelly-sand system,Paleogene,greenhouse,G,S
1543,S-N-m,1325,15,channel,gravelly-sand system,Paleogene,greenhouse,S,S
1544,S-N-x,1326,15,channel,gravelly-sand system,Paleogene,greenhouse,S,S
1545,S-N-x,1326,15,channel,gravelly-sand system,Paleogene,greenhouse,S,M
1546,S-N-x,1328,15,channel,gravelly-sand system,Paleogene,greenhouse,M,M
