facies_type,element_ID,element_general_type,system_ID,sys_name,period,era,climate,sys_gs_category,stacked_thickness
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,5.19
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,0.19
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,0.25
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,0.16
M,299,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,1.22
M,299,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,0.16
M,299,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,1.19
M,299,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,0.97
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,6.25
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,6.12
M,299,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,0.84
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,0.12
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,1.59
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,0.22
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,0.19
M,301,terminal deposit,6,Tres Pasos Deep-Water Slope System,Cretaceous,Mesozoic,greenhouse,sandy system,14.44
M,652,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,6
M,660,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,7.5
M,660,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,1.6
M,660,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,8.05
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.12
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.06
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.05
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.1
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.14
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.19
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.04
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.05
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.01
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.07
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.27
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.13
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.08
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.17
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.22
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.12
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.34
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.01
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.49
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.04
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.05
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.29
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.01
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.01
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.08
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,1.33
M,654,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.96
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,1.42
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.65
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.37
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.05
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.07
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.28
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.04
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.31
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.21
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.13
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.84
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.17
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.94
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,1.8
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.3
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.2
M,668,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,5.2
M,657,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.15
M,657,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.26
M,657,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,1.42
M,671,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,671,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,671,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,671,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,671,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.12
M,671,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.19
M,671,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.65
M,671,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.72
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.04
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.01
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.05
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.11
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.17
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.03
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.45
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.18
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.13
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.06
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.1
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.07
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.55
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.045
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.16
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.04
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.1
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.02
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.1
M,573,levee,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,1.2
M,651,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,5.64
M,655,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,1.06
M,655,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,0.39
M,655,channel,9,Amazon Turbidite System,Quaternary,Cenozoic,icehouse,sandy system,5.79
M,681,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.7
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.48
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.92
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.17
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.22
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.53
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.8
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.04
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.39
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.43
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.94
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.22
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.25
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.2
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.12
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.52
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.3
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.46
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.18
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.03
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.18
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.04
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.93
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.16
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.25
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.04
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.37
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.12
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.36
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.26
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.16
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.14
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.75
M,681,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.96
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.39
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.01
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.15
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,682,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.63
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.5
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.11
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.25
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.09
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.14
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.15
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,683,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.02
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.24
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.1
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.07
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.66
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.27
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.08
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.55
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.28
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.05
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.06
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,1.27
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.56
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.13
M,684,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.39
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.52
M,685,levee,10,Cerro Toro Deep-Water System,Cretaceous,Mesozoic,greenhouse,gravelly-sand system,0.5
